Date,Close,Open,High,Low
2025-06-13,97.95212528518086,100.16121712596376,101.04485386227692,97.06848854886769
2025-06-16,100.59683156607147,97.95212528518086,101.65471407842772,96.89424277282461
2025-06-17,99.92886860437581,100.59683156607147,100.86401675074974,99.66168341969754
2025-06-18,100.97990486565638,99.92886860437581,101.4003193701686,99.50845409986358
2025-06-20,100.4795420453896,100.97990486565638,101.18004999376309,100.2793969172829
2025-06-23,101.50992006617578,100.4795420453896,101.92207127449025,100.06739083707514
2025-06-24,104.52481812963708,101.50992006617578,105.7307773550216,100.30396084079126
2025-06-25,103.88481621345944,104.52481812963708,104.78081889610814,103.62881544698838
2025-06-26,105.94771315448443,103.88481621345944,106.77287193089442,103.05965743704945
2025-06-27,105.58978114693198,105.94771315448443,106.0908859575054,105.44660834391101
2025-06-30,105.65133103906128,105.58978114693198,105.675950995913,105.56516119008026
2025-07-01,105.1640148256229,105.65133103906128,105.84625752443662,104.96908834024755
2025-07-02,106.12939625535071,105.1640148256229,106.51554882724184,104.77786225373177
2025-07-03,107.84908947430579,106.12939625535071,108.53696676188781,105.44151896776869
2025-07-07,106.42231383840898,107.84908947430579,108.4197997286645,105.85160358405027
2025-07-08,106.97088651694177,106.42231383840898,107.19031558835489,106.20288476699587
2025-07-09,107.20268137055326,106.97088651694177,107.29539931199785,106.87816857549718
2025-07-10,106.80481449828577,107.20268137055326,107.36182811946027,106.64566774937876
2025-07-11,105.3163787452934,106.80481449828577,107.4001887994827,104.72100444409647
2025-07-14,105.73682004202516,105.3163787452934,105.90499656071786,105.1482022266007
2025-07-15,106.36741497957503,105.73682004202516,106.61965295459498,105.4845820670052
2025-07-16,107.35911933390865,106.36741497957503,107.7558010756421,105.97073323784159
2025-07-17,109.32181075056693,107.35911933390865,110.10688731723023,106.57404276724534
2025-07-18,109.50468811740733,109.32181075056693,109.57783906414349,109.24865980383076
2025-07-21,110.27239078357161,109.50468811740733,110.57947185003732,109.19760705094161
2025-07-22,109.5417665081908,110.27239078357161,110.56464049372393,109.24951679803848
2025-07-23,111.00766302919102,109.5417665081908,111.59402163759111,108.95540789979071
2025-07-24,110.28724219879096,111.00766302919102,111.29583136135105,109.99907386663094
2025-07-25,110.63274297340688,110.28724219879096,110.77094328325325,110.1490418889446
2025-07-28,111.50369622602744,110.63274297340688,111.85207752707566,110.28436167235866
2025-07-29,111.849282508298,111.50369622602744,111.98751702120623,111.36546171311922
2025-07-30,111.78027352809123,111.849282508298,111.87688610038072,111.75266993600852
2025-07-31,109.85726324177514,111.78027352809123,112.54947764261766,109.08805912724871
2025-08-01,107.15627812317496,109.85726324177514,110.93765728921522,106.07588407573488
2025-08-04,109.58540895059785,107.15627812317496,110.55706128156702,106.1846257922058
2025-08-05,109.05184305455565,109.58540895059785,109.79883530901473,108.83841669613876
2025-08-06,110.5961510235639,109.05184305455565,111.21387421116721,108.43411986695234
2025-08-07,109.72226654354485,110.5961510235639,110.94570481557153,109.37271275153722
2025-08-08,110.02555057783722,109.72226654354485,110.14686419155417,109.6009529298279
2025-08-11,108.51315633697487,110.02555057783722,110.63050827418216,107.90819864062993
2025-08-12,112.18316298660531,108.51315633697487,113.65116564645749,107.0451536771227
2025-08-13,114.48698411521809,112.18316298660531,115.4085125666632,111.2616345351602
2025-08-14,112.52619406763354,114.48698411521809,115.27130013425192,111.74187804859972
2025-08-15,112.44893092614274,112.52619406763354,112.55709932422987,112.41802566954641
2025-08-18,113.94652111845502,112.44893092614274,114.54555719537994,111.84989484921782
2025-08-19,111.71921465914406,113.94652111845502,114.83744370217941,110.82829207541967
2025-08-20,110.82435604735194,111.71921465914406,112.07715810386091,110.46641260263509
2025-08-21,111.35917911963007,110.82435604735194,111.57310834854133,110.61042681844069
2025-08-22,115.132522568006,111.35917911963007,116.64185994735637,109.8498417402797
2025-08-25,114.89362767517942,115.132522568006,115.22808052513663,114.79806971804878
2025-08-26,115.54977694958653,114.89362767517942,115.81223665934938,114.63116796541657
2025-08-27,116.72191459849334,115.54977694958653,117.19076965805607,115.0809218900238
2025-08-28,119.35621642655636,116.72191459849334,120.40993715778157,115.66819386726813
2025-08-29,117.7731094269923,119.35621642655636,119.98945922638198,117.13986662716668
2025-09-02,116.0743328606837,117.7731094269923,118.45262005351574,115.39482223416026
2025-09-03,115.88092449103202,116.0743328606837,116.15169620854437,115.80356114317135
2025-09-04,118.96348261825378,115.88092449103202,120.19650586914248,114.64790124014331
2025-09-05,120.9417180874468,118.96348261825378,121.73301227512401,118.17218843057657
2025-09-08,122.25296182341935,120.9417180874468,122.77745931780838,120.41722059305778
2025-09-09,121.63142098697,122.25296182341935,122.50157815799909,121.38280465239026
2025-09-10,123.2437590984427,121.63142098697,123.88869434303177,120.98648574238092
2025-09-11,125.1597885400054,123.2437590984427,125.92620031663047,122.47734732181762
2025-09-12,124.0523156395584,125.1597885400054,125.60277770018419,123.6093264793796
2025-09-15,126.22808938672367,124.0523156395584,127.09839888558977,123.1820061406923
2025-09-16,126.58543071756993,126.22808938672367,126.72836724990844,126.08515285438516
2025-09-17,126.57168069927656,126.58543071756993,126.59093072488729,126.5661806919592
2025-09-18,129.6008525728294,126.57168069927656,130.81252132225055,125.36001194985542
2025-09-19,129.2007256010689,129.6008525728294,129.76090336153362,129.0406748123647
2025-09-22,130.55262608414378,129.2007256010689,131.09338627737372,128.65996540783897
2025-09-23,130.1930315810861,130.55262608414378,130.69646388536685,130.04919377986303
2025-09-24,127.91115147771077,130.1930315810861,131.10578362243623,126.99839943636064
2025-09-25,126.61469454754257,127.91115147771077,128.42973424977805,126.0961117754753
2025-09-26,127.89010832235066,126.61469454754257,128.40027383227388,126.10452903761933
2025-09-29,128.19626618584164,127.89010832235066,128.31872933123802,127.76764517695426
2025-09-30,127.90452341791169,128.19626618584164,128.3129632930136,127.78782631073972
2025-10-01,129.83488646747617,127.90452341791169,130.60703168730197,127.1323781980859
2025-10-02,132.0057435419472,129.83488646747617,132.87408637173561,128.96654363768775
2025-10-03,131.07163700657117,132.0057435419472,132.3793861560976,130.69799439242075
2025-10-06,133.09033127987377,131.07163700657117,133.8978089891948,130.26415929725013
2025-10-07,130.5523919342801,133.09033127987377,134.10550701811124,129.53721619604264
2025-10-08,134.10857188114852,130.5523919342801,135.53104385989587,129.12991995553276
2025-10-09,134.37236131110689,134.10857188114852,134.47787708309022,134.0030561091652
2025-10-10,127.74274662260446,134.37236131110689,137.02420718650785,125.09090074720349
2025-10-13,132.4607471749241,127.74274662260446,134.34794739585197,125.85554640167659
2025-10-14,132.15325491247447,132.4607471749241,132.58374407990397,132.0302580074946
2025-10-15,133.72265367337036,132.15325491247447,134.3504131777287,131.52549540811611
2025-10-16,132.99141183918718,133.72265367337036,134.01515040704362,132.69891510551392
2025-10-17,132.1719069375455,132.99141183918718,133.31921379984385,131.84410497688881
2025-10-20,133.94361618375277,132.1719069375455,134.65229988223567,131.4632232390626
2025-10-21,134.51048285790094,133.94361618375277,134.7372295275602,133.7168695140935
2025-10-22,131.43900918010164,134.51048285790094,135.73907232902067,130.2104197089819
2025-10-23,135.17601131583945,131.43900918010164,136.67081217013458,129.9442083258065
2025-10-24,137.2437677292423,135.17601131583945,138.07087029460345,134.3489087504783
2025-10-27,139.90410761020925,137.2437677292423,140.96824356259603,136.17963177685553
2025-10-28,139.525526603054,139.90410761020925,140.05554001307135,139.3740942001919
2025-10-29,140.58490546489062,139.525526603054,141.00865700962527,139.10177505831936
2025-10-30,137.86863120615814,140.58490546489062,141.67141516838362,136.78212150266515
2025-10-31,139.50414804990257,137.86863120615814,140.15835478740033,137.21442446866038
2025-11-03,138.88427568804346,139.50414804990257,139.75209699464622,138.6363267432998
2025-11-04,134.6681790254632,138.88427568804346,140.57071435307557,132.98174036043108
2025-11-05,140.5256215300605,134.6681790254632,142.86859853189944,132.32520202362426
2025-11-06,139.90851394942231,140.5256215300605,140.77246456231578,139.66167091716704
2025-11-07,141.27129325205067,139.90851394942231,141.816404973102,139.36340222837097
2025-11-10,144.48826149546824,141.27129325205067,145.77504879283526,139.98450595468364
2025-11-11,142.85111316222833,144.48826149546824,145.1431208287642,142.19625382893236
2025-11-12,142.38247896076243,142.85111316222833,143.0385668428147,142.19502528017605
2025-11-13,136.27417150129537,142.38247896076243,144.82580194454926,133.83084851750854
2025-11-14,136.08927925618227,136.27417150129537,136.34812839934062,136.015322358137
2025-11-17,133.10674531740995,136.08927925618227,137.2822928316912,131.91373174190102
2025-11-18,132.87013253782803,133.10674531740995,133.2013904292427,132.77548742599527
2025-11-19,134.31212262522146,132.87013253782803,134.88891866017883,132.29333650287066
2025-11-20,128.60621764216143,134.31212262522146,136.59448461844548,126.32385564893741
2025-11-21,132.46875464932634,128.60621764216143,134.01376945219232,127.06120283929546
2025-11-24,137.60539272660913,132.46875464932634,139.66004795752224,130.41409941841323
2025-11-25,138.9328874344529,137.60539272660913,139.4638853175904,137.07439484347162
2025-11-26,140.44586940893183,138.9328874344529,141.0510621987234,138.32769464466134
2025-11-28,142.405683918217,140.44586940893183,143.18960972193105,139.66194360521777
2025-12-01,140.59465760639625,142.405683918217,143.13009444294528,139.87024708166797
2025-12-02,141.79321855960288,140.59465760639625,142.27264294088553,140.1152332251136
2025-12-03,143.89706601934478,141.79321855960288,144.73860500324153,140.95167957570612
2025-12-04,147.53603218824009,143.89706601934478,148.99161865579822,142.44147955178664
2025-12-05,148.2763168055756,147.53603218824009,148.57243065250978,147.2399183413059
2025-12-08,150.87161179863222,148.2763168055756,151.90972979585487,147.23819880835293
2025-12-09,151.7160927611793,150.87161179863222,152.05388514619816,150.53381941361337
