Date,Close,Open,High,Low
2025-06-12,98.65446524710687,99.00633331843032,99.1470805469597,98.51371801857749
2025-06-13,97.41417506381157,98.65446524710687,99.15058132042499,96.91805899049345
2025-06-16,97.2163598984619,97.41417506381157,97.49330112995143,97.13723383232204
2025-06-17,95.71655519099251,97.2163598984619,97.81628178144966,95.11663330800475
2025-06-18,96.38449231016777,95.71655519099251,96.65166715783788,95.4493803433224
2025-06-20,96.44389200014476,96.38449231016777,96.46765187613555,96.36073243417698
2025-06-23,96.33614883443784,96.44389200014476,96.48698926642753,96.29305156815506
2025-06-24,98.02870645887015,96.33614883443784,98.70572950864307,95.65912578466491
2025-06-25,97.55370137007888,98.02870645887015,98.21870849438665,97.36369933456238
2025-06-26,98.33919243372107,97.55370137007888,98.65338885917794,97.23950494462201
2025-06-27,98.23805704395853,98.33919243372107,98.37964658962608,98.19760288805352
2025-06-30,97.85035151962242,98.23805704395853,98.39313925369298,97.69526930988798
2025-07-01,97.83496547478917,97.85035151962242,97.85650593755572,97.82881105685587
2025-07-02,98.68806618040757,97.83496547478917,99.02930646265493,97.49372519254182
2025-07-03,99.09284431350467,98.68806618040757,99.25475556674351,98.52615492716873
2025-07-07,96.9492081273862,99.09284431350467,99.95029878795206,96.0917536529388
2025-07-08,97.96084966095208,96.9492081273862,98.36550627437843,96.54455151395985
2025-07-09,100.79810798488684,97.96084966095208,101.93301131446074,96.82594633137818
2025-07-10,101.2438988861139,100.79810798488684,101.42221524660472,100.61979162439602
2025-07-11,99.51810627757418,101.2438988861139,101.93421592952978,98.82778923415829
2025-07-14,100.71174378178902,99.51810627757418,101.18919878347496,99.04065127588824
2025-07-15,98.43313674828103,100.71174378178902,101.62318659519222,97.52169393487783
2025-07-16,99.61850533284246,98.43313674828103,100.09265276666703,97.95898931445646
2025-07-17,100.28450916561671,99.61850533284246,100.55091069872641,99.35210379973276
2025-07-18,98.50054269897117,100.28450916561671,100.99809575227492,97.78695611231296
2025-07-21,97.5242402749035,98.50054269897117,98.89106366859824,97.13371930527644
2025-07-22,99.76613163972733,97.5242402749035,100.66288818565687,96.62748372897397
2025-07-23,101.21386831436845,99.76613163972733,101.7929629842249,99.18703696987089
2025-07-24,100.58053459756515,101.21386831436845,101.46720180108977,100.32720111084383
2025-07-25,101.09009598149315,100.58053459756515,101.29392053506434,100.37671004399395
2025-07-28,100.27122722334825,101.09009598149315,101.41764348475111,99.94367972009029
2025-07-29,99.69005120266927,100.27122722334825,100.50369763161984,99.45758079439767
2025-07-30,99.84371349837528,99.69005120266927,99.90517841665769,99.62858628438686
2025-07-31,98.63045433731,99.84371349837528,100.32901716280139,98.14515067288389
2025-08-01,98.33667839749198,98.63045433731,98.74796471323721,98.21916802156477
2025-08-04,99.4260434146178,98.33667839749198,99.86178942146812,97.90093239064166
2025-08-05,99.39962858280022,99.4260434146178,99.43660934734483,99.38906265007319
2025-08-06,97.6636179077243,99.39962858280022,100.09403285283058,96.96921363769394
2025-08-07,98.13262193071174,97.6636179077243,98.3202235399067,97.47601629852933
2025-08-08,98.70293084531568,98.13262193071174,98.93105441115725,97.90449836487016
2025-08-11,99.00203001347977,98.70293084531568,99.1216696807454,98.58329117805005
2025-08-12,101.38269848636693,99.00203001347977,102.3349658755218,98.0497626243249
2025-08-13,104.71892544614758,101.38269848636693,106.05341623005984,100.04820770245468
2025-08-14,104.15589632448554,104.71892544614758,104.94413709481239,103.93068467582073
2025-08-15,104.81548109150016,104.15589632448554,105.079314998306,103.8920624176797
2025-08-18,104.53364598916231,104.81548109150016,104.9282151324353,104.42091194822717
2025-08-19,103.75427670423154,104.53364598916231,104.84539370313462,103.44252899025923
2025-08-20,104.05230620937442,103.75427670423154,104.17151801143157,103.63506490217439
2025-08-21,104.63240523878375,104.05230620937442,104.86444485054747,103.8202665976107
2025-08-22,107.0993782219306,104.63240523878375,108.08616741518935,103.645616045525
2025-08-25,104.81473174021578,107.0993782219306,108.01323681461653,103.90087314752985
2025-08-26,105.97405320272388,104.81473174021578,106.43778178772712,104.35100315521254
2025-08-27,106.50389895168321,105.97405320272388,106.71583725126695,105.76211490314014
2025-08-28,106.64832416154447,106.50389895168321,106.70609424548897,106.44612886773871
