Date,Close,Open,High,Low
2025-06-13,99.98249707656784,100.77362567623558,101.09007711610268,99.66604563670074
2025-06-16,102.28065355458074,99.98249707656784,103.19991614578589,99.06323448536268
2025-06-17,101.51830554030414,102.28065355458074,102.58559276029138,101.2133663345935
2025-06-18,101.30928891899387,101.51830554030414,101.60191218882825,101.22568227046976
2025-06-20,101.22131801675107,101.30928891899387,101.344477279891,101.18612965585395
2025-06-23,102.38206127418216,101.22131801675107,102.8463585771546,100.75702071377863
2025-06-24,102.71749843839832,102.38206127418216,102.85167330408478,102.2478864084957
2025-06-25,101.33546097724108,102.71749843839832,103.27031342286122,100.78264599277819
2025-06-26,101.92872180069025,101.33546097724108,102.16602613006992,101.09815664786142
2025-06-27,102.43280300297282,101.92872180069025,102.63443548388584,101.72708931977724
2025-06-30,102.23094503995449,102.43280300297282,102.51354618818014,102.15020185474717
2025-07-01,103.41403574777175,102.23094503995449,103.88727203089866,101.75770875682758
2025-07-02,104.01007256448848,103.41403574777175,104.24848729117518,103.17562102108505
2025-07-03,104.16111196988469,104.01007256448848,104.22152773204317,103.94965680233
2025-07-07,102.05483553219923,104.16111196988469,105.00362254495887,101.21232495712505
2025-07-08,101.70393459768128,102.05483553219923,102.19519590600642,101.5635742238741
2025-07-09,101.351936248502,101.70393459768128,101.844733937353,101.21113690883028
2025-07-10,101.4939502992805,101.351936248502,101.5507559195919,101.2951306281906
2025-07-11,101.19862497404002,101.4939502992805,101.61208042937669,101.08049484394382
2025-07-14,101.26348428349607,101.19862497404002,101.28942800727849,101.1726812502576
2025-07-15,100.23766966892158,101.26348428349607,101.67381012932586,99.8273438230918
2025-07-16,100.6848668777669,100.23766966892158,100.86374576130501,100.05879078538347
2025-07-17,101.80891918110642,100.6848668777669,102.25854010244223,100.23524595643109
2025-07-18,101.41091123845811,101.80891918110642,101.96812235816574,101.25170806139879
2025-07-21,100.47976160100593,101.41091123845811,101.78337109343899,100.10730174602506
2025-07-22,101.76208649148641,100.47976160100593,102.27501644767861,99.96683164481374
2025-07-23,103.70746339262935,101.76208649148641,104.48561415308653,100.98393573102923
2025-07-24,102.56096233815582,103.70746339262935,104.16606381441876,102.1023619163664
2025-07-25,103.23732960392513,102.56096233815582,103.50787651023286,102.29041543184809
2025-07-28,102.738140118869,103.23732960392513,103.43700539794759,102.53846432484654
2025-07-29,102.92700460021702,102.738140118869,103.00255039275622,102.6625943263298
2025-07-30,102.75945046804209,102.92700460021702,102.99402625308699,102.69242881517212
2025-07-31,101.4231874299222,102.75945046804209,103.29395568329005,100.88868221467423
